num,fips,date_range_start,weighted_average
18,06089,2020-04-18,8512.522748994701
19,06089,2020-04-25,8989.221505259577
20,06089,2020-05-02,8817.687876816668
21,06089,2020-05-09,9162.652798894567
22,06089,2020-05-16,9393.692939317614
23,06089,2020-05-23,10658.62090348462
24,06089,2020-05-30,10554.047216182094
25,06089,2020-06-06,10781.732662405324
26,06089,2020-06-13,10811.51524944515
27,06089,2020-06-20,11216.778854545997
28,06089,2020-06-27,11422.80055218509
29,06089,2020-07-04,11498.1739146628
30,06089,2020-07-11,11419.4736155084
31,06089,2020-07-18,11337.377585243088
32,06089,2020-07-25,11990.519944125987
33,06089,2020-08-01,11794.621677279487
34,06089,2020-08-08,11337.518329474251
35,06089,2020-08-15,11335.794607918473
36,06089,2020-08-22,11099.02338254766
37,06089,2020-08-29,10923.482290536522
38,06089,2020-09-05,11047.900640788206
39,06089,2020-09-12,10252.347372015123
40,06089,2020-09-19,10403.196384621533
41,06089,2020-09-26,10715.770817624163
42,06089,2020-10-03,10122.102520587636
43,06089,2020-10-10,10217.64206417113
44,06089,2020-10-17,10162.260320017618
45,06089,2020-10-24,10297.174211366306
46,06089,2020-10-31,10219.207655353415
47,06089,2020-11-08,9737.996800394993
1,06091,2019-12-21,14566.257903146256
2,06091,2019-12-28,14045.74883925801
3,06091,2020-01-04,17718.430103455376
4,06091,2020-01-11,15213.25322269008
5,06091,2020-01-18,15692.13005292976
6,06091,2020-01-25,19711.913186125876
7,06091,2020-02-01,18165.690091992907
8,06091,2020-02-08,20837.06576940219
9,06091,2020-02-15,21080.91904171658
10,06091,2020-02-22,17684.979718828738
11,06091,2020-02-29,18808.45719438567
12,06091,2020-03-07,22223.038751449014
13,06091,2020-03-14,16254.388997079915
14,06091,2020-03-21,15773.46958709752
15,06091,2020-03-28,13042.895177315164
16,06091,2020-04-04,12491.2673417206
17,06091,2020-04-11,16023.529092096296
18,06091,2020-04-18,15629.752020500144
19,06091,2020-04-25,16148.082606420658
20,06091,2020-05-02,13278.33984788753
21,06091,2020-05-09,14062.33750418853
22,06091,2020-05-16,14950.97422864665
23,06091,2020-05-23,13758.751153833186
24,06091,2020-05-30,13651.086700079937
25,06091,2020-06-06,14475.669086283135
26,06091,2020-06-13,15386.221074346786
27,06091,2020-06-20,15330.304052833308
28,06091,2020-06-27,16456.781640231566
29,06091,2020-07-04,16294.692848069619
30,06091,2020-07-11,15905.72836743895
31,06091,2020-07-18,15906.713014905074
32,06091,2020-07-25,16819.13626029595
33,06091,2020-08-01,17461.481013604614
34,06091,2020-08-08,17357.779217754443
35,06091,2020-08-15,13667.223305981648
36,06091,2020-08-22,15963.354889913015
37,06091,2020-08-29,17070.63869105667
38,06091,2020-09-05,15379.905116583725
39,06091,2020-09-12,14715.989060054362
40,06091,2020-09-19,14215.857774711985
41,06091,2020-09-26,17220.894731363547
42,06091,2020-10-03,16555.441310667324
43,06091,2020-10-10,17890.658117291536
44,06091,2020-10-17,16867.115075107384
45,06091,2020-10-24,14903.672049332192
46,06091,2020-10-31,14714.32957180904
47,06091,2020-11-08,11791.444275364775
1,06093,2019-12-21,12787.934011154584
2,06093,2019-12-28,12322.390650793992
3,06093,2020-01-04,12365.735109683621
4,06093,2020-01-11,11637.965610572148
5,06093,2020-01-18,13092.655212503989
6,06093,2020-01-25,13272.76552093727
7,06093,2020-02-01,11531.955983031348
8,06093,2020-02-08,11845.960557716578
9,06093,2020-02-15,12416.383550897453
10,06093,2020-02-22,11649.771067168751
11,06093,2020-02-29,12621.595196072036
12,06093,2020-03-07,11919.465013792056
13,06093,2020-03-14,10781.696463229879
14,06093,2020-03-21,9605.412081471022
15,06093,2020-03-28,8893.674620997544
16,06093,2020-04-04,8567.174282325725
17,06093,2020-04-11,9134.635731334207
18,06093,2020-04-18,9494.459522330748
19,06093,2020-04-25,10146.206438568233
20,06093,2020-05-02,10082.631519418683
21,06093,2020-05-09,10946.947694674556
22,06093,2020-05-16,10919.314265748171
23,06093,2020-05-23,11755.75306577212
24,06093,2020-05-30,11778.29364436506
25,06093,2020-06-06,12019.102658655438
26,06093,2020-06-13,12067.473038680853
27,06093,2020-06-20,12653.239940008265
28,06093,2020-06-27,12693.983438555624
29,06093,2020-07-04,12959.236229525603
30,06093,2020-07-11,13227.141164409113
31,06093,2020-07-18,13179.972133350657
32,06093,2020-07-25,13221.439525229196
33,06093,2020-08-01,12880.717383180761
34,06093,2020-08-08,12754.23933583467
35,06093,2020-08-15,12994.266366976515
36,06093,2020-08-22,13480.394475176938
37,06093,2020-08-29,13546.777926305967
38,06093,2020-09-05,12892.60580788558
39,06093,2020-09-12,12560.58600219699
40,06093,2020-09-19,12524.439691486667
41,06093,2020-09-26,13201.514183007299
42,06093,2020-10-03,12889.414145610383
43,06093,2020-10-10,12035.819973490727
44,06093,2020-10-17,11764.370040932656
45,06093,2020-10-24,11908.179767371106
46,06093,2020-10-31,12026.156621815382
47,06093,2020-11-08,12390.678535486863
1,06095,2019-12-21,12322.589493911442
2,06095,2019-12-28,12737.794593673043
3,06095,2020-01-04,12177.326941450094
4,06095,2020-01-11,12399.799263164652
5,06095,2020-01-18,12998.477555817552
6,06095,2020-01-25,12991.633021814549
7,06095,2020-02-01,12067.149460086011
8,06095,2020-02-08,12436.510215965418
9,06095,2020-02-15,13452.49637701981
10,06095,2020-02-22,12936.462361336806
11,06095,2020-02-29,12219.701607314548
12,06095,2020-03-07,11867.277675535779
13,06095,2020-03-14,9794.718123677074
14,06095,2020-03-21,8796.712621821074
15,06095,2020-03-28,8129.273011196924
16,06095,2020-04-04,7299.056905737708
17,06095,2020-04-11,7574.359561730748
18,06095,2020-04-18,8159.458795210905
19,06095,2020-04-25,8352.730159766117
20,06095,2020-05-02,8190.268055424345
21,06095,2020-05-09,8701.483218228368
22,06095,2020-05-16,8863.082655189186
23,06095,2020-05-23,9707.97515713808
24,06095,2020-05-30,9429.200013184434
25,06095,2020-06-06,10053.807489286088
26,06095,2020-06-13,10442.30274477719
27,06095,2020-06-20,10794.185793811588
28,06095,2020-06-27,10712.072999017202
29,06095,2020-07-04,10915.028660307531
30,06095,2020-07-11,10896.61000692213
31,06095,2020-07-18,10851.959352268394
32,06095,2020-07-25,11108.449844582266
33,06095,2020-08-01,10834.275064904252
34,06095,2020-08-08,10984.009961573925
35,06095,2020-08-15,11272.929494312762
36,06095,2020-08-22,10343.113443682454
37,06095,2020-08-29,10472.330504270712
38,06095,2020-09-05,10079.895191480311
39,06095,2020-09-12,9670.466503163909
40,06095,2020-09-19,9911.334786566093
41,06095,2020-09-26,10366.895663764873
42,06095,2020-10-03,9852.657679181362
43,06095,2020-10-10,10066.020975785417
44,06095,2020-10-17,9919.981572802151
45,06095,2020-10-24,9869.394889986965
46,06095,2020-10-31,9974.66193550937
47,06095,2020-11-08,9970.799274448984
1,06097,2019-12-21,12020.757164919993
2,06097,2019-12-28,12447.349449116693
3,06097,2020-01-04,11282.058499985453
4,06097,2020-01-11,11246.496510534591
5,06097,2020-01-18,11734.196807803288
6,06097,2020-01-25,11571.532243998454
7,06097,2020-02-01,10871.720581968873
8,06097,2020-02-08,11391.934747174964
9,06097,2020-02-15,11709.775992785746
10,06097,2020-02-22,11306.203143128581
11,06097,2020-02-29,10828.740628217833
12,06097,2020-03-07,10503.67153135062
13,06097,2020-03-14,9895.643886017344
14,06097,2020-03-21,7595.108998740333
15,06097,2020-03-28,6987.597618995589
16,06097,2020-04-04,6315.173086825626
17,06097,2020-04-11,6618.737144804051
18,06097,2020-04-18,7021.030997829756
19,06097,2020-04-25,7450.081621111767
20,06097,2020-05-02,7298.129692062731
21,06097,2020-05-09,7548.2626170722315
22,06097,2020-05-16,7904.444365691834
23,06097,2020-05-23,8888.01358450629
24,06097,2020-05-30,8820.595846975231
25,06097,2020-06-06,9180.267048197187
26,06097,2020-06-13,9372.146579361925
27,06097,2020-06-20,10019.990495518052
28,06097,2020-06-27,10093.46886359598
29,06097,2020-07-04,10419.783373724336
30,06097,2020-07-11,10247.804184978007
31,06097,2020-07-18,10098.80065149497
32,06097,2020-07-25,10132.678074178002
33,06097,2020-08-01,9929.279935087821
34,06097,2020-08-08,10096.200244142161
35,06097,2020-08-15,9776.166536554067
36,06097,2020-08-22,9919.684982577797
37,06097,2020-08-29,9806.767288869254
38,06097,2020-09-05,9383.780291101608
39,06097,2020-09-12,8799.642062138308
40,06097,2020-09-19,9226.2425447864
41,06097,2020-09-26,10489.459852067286
42,06097,2020-10-03,9249.009690450697
43,06097,2020-10-10,9027.290313065898
44,06097,2020-10-17,9063.00509369416
45,06097,2020-10-24,9163.807233438163
46,06097,2020-10-31,9094.352227755357
47,06097,2020-11-08,9287.319184694357
1,06099,2019-12-21,10613.18760892501
2,06099,2019-12-28,11206.3145636972
3,06099,2020-01-04,11004.43758466639
4,06099,2020-01-11,10622.046874154705
5,06099,2020-01-18,11197.954062862013
6,06099,2020-01-25,11002.850382046643
7,06099,2020-02-01,10627.824817803465
8,06099,2020-02-08,11174.520225125501
9,06099,2020-02-15,11945.506479537122
10,06099,2020-02-22,11234.701897068968
11,06099,2020-02-29,10984.58425262931
12,06099,2020-03-07,10488.754470803333
13,06099,2020-03-14,9028.91470699405
14,06099,2020-03-21,8081.302701608871
15,06099,2020-03-28,7558.526386706458
16,06099,2020-04-04,6794.889115819426
17,06099,2020-04-11,7128.33363286169
18,06099,2020-04-18,7631.861794719798
19,06099,2020-04-25,8134.89915535843
20,06099,2020-05-02,8264.942336629147
21,06099,2020-05-09,8823.714608282758
22,06099,2020-05-16,8882.232709417234
23,06099,2020-05-23,9730.246589712438
24,06099,2020-05-30,9803.404560803712
25,06099,2020-06-06,10119.986312401312
26,06099,2020-06-13,10153.252488789996
27,06099,2020-06-20,10434.129710211246
28,06099,2020-06-27,10218.869345571948
29,06099,2020-07-04,10069.19264119508
30,06099,2020-07-11,10307.061208206223
31,06099,2020-07-18,10308.87909060324
32,06099,2020-07-25,10489.013819761352
33,06099,2020-08-01,10068.688579919339
34,06099,2020-08-08,9851.304969563686
35,06099,2020-08-15,9977.282649381663
36,06099,2020-08-22,9837.42925219193
37,06099,2020-08-29,10050.886613670746
38,06099,2020-09-05,9783.88868075538
39,06099,2020-09-12,9560.04509843899
40,06099,2020-09-19,9811.000416213865
41,06099,2020-09-26,10364.795430536238
42,06099,2020-10-03,9766.628175044441
43,06099,2020-10-10,10109.949396066728
44,06099,2020-10-17,10022.625802850978
45,06099,2020-10-24,9918.477171359254
46,06099,2020-10-31,9845.262147441532
47,06099,2020-11-08,10035.883140243717
1,06101,2019-12-21,11751.574900211568
2,06101,2019-12-28,12305.506698272498
3,06101,2020-01-04,12477.617198909913
4,06101,2020-01-11,12040.084318011292
5,06101,2020-01-18,12839.061281184435
6,06101,2020-01-25,12621.504383338142
7,06101,2020-02-01,11726.011057360423
8,06101,2020-02-08,11996.732769754477
9,06101,2020-02-15,13231.765497753673
10,06101,2020-02-22,12401.320269633647
11,06101,2020-02-29,12343.847001146507
12,06101,2020-03-07,12160.387300407465
13,06101,2020-03-14,10095.271336330432
14,06101,2020-03-21,8890.367935244629
15,06101,2020-03-28,8384.2527398906
16,06101,2020-04-04,7739.334861897944
17,06101,2020-04-11,8286.083939849752
18,06101,2020-04-18,8573.680332093318
19,06101,2020-04-25,9126.898612377612
20,06101,2020-05-02,9131.991681969175
21,06101,2020-05-09,9724.45593611753
22,06101,2020-05-16,9701.41102346956
23,06101,2020-05-23,10451.728563568511
24,06101,2020-05-30,10650.358246633165
25,06101,2020-06-06,10773.091715870432
26,06101,2020-06-13,11235.996601909033
27,06101,2020-06-20,11511.166530588638
28,06101,2020-06-27,11437.402294957985
29,06101,2020-07-04,11415.794349849244
30,06101,2020-07-11,12103.640597291736
31,06101,2020-07-18,11783.7537965589
32,06101,2020-07-25,11985.990609678973
33,06101,2020-08-01,11799.478890707207
34,06101,2020-08-08,11774.344766949565
35,06101,2020-08-15,11387.108948089046
36,06101,2020-08-22,11443.693390976603
37,06101,2020-08-29,11490.62532691276
38,06101,2020-09-05,11234.364778716075
39,06101,2020-09-12,10702.797022193785
40,06101,2020-09-19,11388.42882864792
41,06101,2020-09-26,11628.292116241339
42,06101,2020-10-03,11158.642538934331
43,06101,2020-10-10,11382.2953996998
44,06101,2020-10-17,11431.02579468312
45,06101,2020-10-24,11443.821063509775
46,06101,2020-10-31,11113.910914598586
47,06101,2020-11-08,11468.236334332296
1,06103,2019-12-21,13503.308200934314
2,06103,2019-12-28,13817.736427466449
3,06103,2020-01-04,13746.864409174013
4,06103,2020-01-11,14213.941674264577
5,06103,2020-01-18,14297.779109556785
6,06103,2020-01-25,14315.473309174426
7,06103,2020-02-01,13631.540913769459
8,06103,2020-02-08,14294.981911727102
9,06103,2020-02-15,15478.788318234274
10,06103,2020-02-22,14186.513920111594
11,06103,2020-02-29,14655.188921793691
12,06103,2020-03-07,14340.605936709655
13,06103,2020-03-14,12759.071879027666
14,06103,2020-03-21,10861.767752498112
15,06103,2020-03-28,10356.405541679662
16,06103,2020-04-04,9668.144576217232
17,06103,2020-04-11,10376.600523002988
18,06103,2020-04-18,11151.444660903646
19,06103,2020-04-25,11521.975664420035
20,06103,2020-05-02,11467.148260291226
21,06103,2020-05-09,12304.84591201566
22,06103,2020-05-16,12512.864927659464
23,06103,2020-05-23,13267.804541745583
24,06103,2020-05-30,13491.938910187224
25,06103,2020-06-06,13756.045972750962
26,06103,2020-06-13,13907.330254633682
27,06103,2020-06-20,14345.590636781626
28,06103,2020-06-27,14483.876085843913
29,06103,2020-07-04,14285.206315546455
30,06103,2020-07-11,14130.92747132863
31,06103,2020-07-18,14215.96511674309
32,06103,2020-07-25,14517.552707636032
33,06103,2020-08-01,14721.629359734186
34,06103,2020-08-08,14423.431702696487
35,06103,2020-08-15,13996.019695805642
36,06103,2020-08-22,13591.217869912987
37,06103,2020-08-29,13979.19808220569
38,06103,2020-09-05,13120.191389752921
39,06103,2020-09-12,12731.254442994103
40,06103,2020-09-19,12821.776436805956
41,06103,2020-09-26,13587.984646524557
42,06103,2020-10-03,13341.35361645727
43,06103,2020-10-10,13081.281083069332
44,06103,2020-10-17,13066.240970024577
45,06103,2020-10-24,12931.12302299138
46,06103,2020-10-31,13336.488322694617
47,06103,2020-11-08,12988.262386469292
1,06105,2019-12-21,15847.006136498312
2,06105,2019-12-28,15458.065715780536
3,06105,2020-01-04,14490.524862722445
4,06105,2020-01-11,14874.053304493142
5,06105,2020-01-18,16204.709630086396
6,06105,2020-01-25,15493.237724264829
7,06105,2020-02-01,13290.3587387628
8,06105,2020-02-08,13720.59287791629
9,06105,2020-02-15,15520.264162194264
10,06105,2020-02-22,13419.285693840382
11,06105,2020-02-29,13575.956199307215
12,06105,2020-03-07,14341.539696115233
13,06105,2020-03-14,12292.905889929925
14,06105,2020-03-21,12833.180386100148
15,06105,2020-03-28,9661.907402566661
16,06105,2020-04-04,7689.357203492534
17,06105,2020-04-11,7570.363549951112
18,06105,2020-04-18,9345.628820446114
19,06105,2020-04-25,9491.205633351485
20,06105,2020-05-02,9264.124059453929
21,06105,2020-05-09,11021.730488370094
22,06105,2020-05-16,9592.898760248767
23,06105,2020-05-23,10720.943473477482
24,06105,2020-05-30,9186.275443786533
25,06105,2020-06-06,11073.815449912738
26,06105,2020-06-13,10829.380248203483
27,06105,2020-06-20,11487.931067421896
28,06105,2020-06-27,11865.861654524573
29,06105,2020-07-04,12147.418269000951
30,06105,2020-07-11,12162.260656160315
31,06105,2020-07-18,11896.962784586745
32,06105,2020-07-25,12784.203557022394
33,06105,2020-08-01,12498.804554051696
34,06105,2020-08-08,13611.292648996088
35,06105,2020-08-15,12974.41916067105
36,06105,2020-08-22,12518.98946901218
37,06105,2020-08-29,13253.452417467977
38,06105,2020-09-05,11666.742355281205
39,06105,2020-09-12,12799.509890396597
40,06105,2020-09-19,12274.707286855635
41,06105,2020-09-26,13534.964612859043
42,06105,2020-10-03,13367.651670232393
43,06105,2020-10-10,12791.680121922263
44,06105,2020-10-17,13298.472280168091
45,06105,2020-10-24,13332.32089544588
46,06105,2020-10-31,13520.056763829853
47,06105,2020-11-08,13874.454405852213
1,06107,2019-12-21,10129.831800429625
2,06107,2019-12-28,10818.917968621587
3,06107,2020-01-04,10707.061500649634
4,06107,2020-01-11,10705.00210926993
5,06107,2020-01-18,11255.379959564096
6,06107,2020-01-25,10995.257302749456
7,06107,2020-02-01,10466.522462299146
8,06107,2020-02-08,10906.154504590386
9,06107,2020-02-15,11439.699547149014
10,06107,2020-02-22,10997.829593138
11,06107,2020-02-29,10838.721027650427
12,06107,2020-03-07,10496.990721174881
13,06107,2020-03-14,9125.867858056643
14,06107,2020-03-21,8076.971867412963
15,06107,2020-03-28,7807.459399020916
16,06107,2020-04-04,6823.447222539817
17,06107,2020-04-11,7289.816770523957
18,06107,2020-04-18,7804.6132301289
19,06107,2020-04-25,8371.795132940419
20,06107,2020-05-02,8405.109521874983
21,06107,2020-05-09,8952.59508055397
22,06107,2020-05-16,8981.401456248734
23,06107,2020-05-23,9783.765167260237
24,06107,2020-05-30,9925.180962113423
25,06107,2020-06-06,10051.751515410793
26,06107,2020-06-13,10427.577671972604
27,06107,2020-06-20,10353.321378287934
28,06107,2020-06-27,10472.253829814988
29,06107,2020-07-04,10284.670780048997
30,06107,2020-07-11,10508.997157448028
31,06107,2020-07-18,10388.03347339906
32,06107,2020-07-25,10602.28827687385
33,06107,2020-08-01,10493.118724158958
34,06107,2020-08-08,10284.175470121503
35,06107,2020-08-15,10310.014907042512
36,06107,2020-08-22,9945.081788836465
37,06107,2020-08-29,10281.504626083459
38,06107,2020-09-05,10083.151302001848
39,06107,2020-09-12,9927.174882511177
40,06107,2020-09-19,10060.749275816259
41,06107,2020-09-26,10519.57455419994
42,06107,2020-10-03,9985.858614219527
43,06107,2020-10-10,10254.026186733989
44,06107,2020-10-17,10157.945486218343
45,06107,2020-10-24,10112.093784878243
46,06107,2020-10-31,10154.241078009953
47,06107,2020-11-08,10272.377988417687
1,06109,2019-12-21,12566.513780356145
2,06109,2019-12-28,12313.832962701556
3,06109,2020-01-04,12354.33693318599
4,06109,2020-01-11,12754.233788595015
5,06109,2020-01-18,13907.135475628787
6,06109,2020-01-25,13454.289264083045
7,06109,2020-02-01,12060.586476305365
8,06109,2020-02-08,13063.735742738021
9,06109,2020-02-15,13356.959998939605
10,06109,2020-02-22,13480.462424777075
11,06109,2020-02-29,12831.054600503405
12,06109,2020-03-07,12928.441368859205
13,06109,2020-03-14,10564.923231654395
14,06109,2020-03-21,9473.723951704276
15,06109,2020-03-28,8705.694004931294
16,06109,2020-04-04,7410.946526374195
17,06109,2020-04-11,8017.417732675203
18,06109,2020-04-18,8537.911364781019
19,06109,2020-04-25,8736.1165650292
20,06109,2020-05-02,9103.09147583277
21,06109,2020-05-09,9544.110013877758
22,06109,2020-05-16,9297.2695087761
23,06109,2020-05-23,10393.237295547022
24,06109,2020-05-30,10579.428777754216
25,06109,2020-06-06,10502.169779638252
26,06109,2020-06-13,10973.754533174848
27,06109,2020-06-20,11353.94828175762
28,06109,2020-06-27,11209.490925075692
29,06109,2020-07-04,11623.655885204273
30,06109,2020-07-11,11354.341310433594
31,06109,2020-07-18,11157.177759241233
32,06109,2020-07-25,11664.351049711588
33,06109,2020-08-01,11582.496046672626
34,06109,2020-08-08,12133.800312512507
35,06109,2020-08-15,11815.426963410862
36,06109,2020-08-22,12459.2194983812
37,06109,2020-08-29,11761.13163298076
38,06109,2020-09-05,11200.078938170585
39,06109,2020-09-12,11317.494382090405
40,06109,2020-09-19,11596.789705458832
41,06109,2020-09-26,11631.387928505506
42,06109,2020-10-03,11165.423423663782
43,06109,2020-10-10,10952.924175814811
44,06109,2020-10-17,11421.320072423818
45,06109,2020-10-24,11769.91299807501
46,06109,2020-10-31,11309.624231365948
47,06109,2020-11-08,10215.360643248905
1,06111,2019-12-21,11243.572388745419
2,06111,2019-12-28,12043.36254273145
3,06111,2020-01-04,10999.091661368158
4,06111,2020-01-11,11196.414686764956
5,06111,2020-01-18,11722.197280294871
6,06111,2020-01-25,11372.001503084442
7,06111,2020-02-01,10566.626517274317
8,06111,2020-02-08,11092.772243036574
9,06111,2020-02-15,12120.60760675806
10,06111,2020-02-22,11309.45554027692
11,06111,2020-02-29,10702.241938668498
12,06111,2020-03-07,10128.253878075473
13,06111,2020-03-14,8061.291174815871
14,06111,2020-03-21,6787.281572297975
15,06111,2020-03-28,6416.034425239942
16,06111,2020-04-04,5511.151006095865
17,06111,2020-04-11,6002.015339219072
18,06111,2020-04-18,6544.85335223768
19,06111,2020-04-25,6918.778626641503
20,06111,2020-05-02,6894.754489416786
21,06111,2020-05-09,7374.557112998076
22,06111,2020-05-16,7682.637068933871
23,06111,2020-05-23,8460.360063500662
24,06111,2020-05-30,8313.818530186398
25,06111,2020-06-06,8800.378119318117
26,06111,2020-06-13,9156.079018948263
27,06111,2020-06-20,9679.039092701842
28,06111,2020-06-27,9725.66605385364
29,06111,2020-07-04,9612.751912242538
30,06111,2020-07-11,9676.70834399866
31,06111,2020-07-18,9637.44067420608
32,06111,2020-07-25,9767.977061603953
33,06111,2020-08-01,9653.178895708204
34,06111,2020-08-08,9811.91074763494
35,06111,2020-08-15,9490.566868551277
36,06111,2020-08-22,9259.104378978589
37,06111,2020-08-29,9140.874491094164
38,06111,2020-09-05,9018.940396734837
39,06111,2020-09-12,8591.298255809292
40,06111,2020-09-19,8953.791872072805
41,06111,2020-09-26,9405.413755589747
42,06111,2020-10-03,8651.717234058493
43,06111,2020-10-10,8965.05014546083
44,06111,2020-10-17,8939.044483257961
45,06111,2020-10-24,9125.891614297903
46,06111,2020-10-31,8557.70509817715
47,06111,2020-11-08,8466.814953476536
1,06113,2019-12-21,16390.98542216069
2,06113,2019-12-28,16191.318950998457
3,06113,2020-01-04,11632.66912778349
4,06113,2020-01-11,11153.964436748134
5,06113,2020-01-18,12254.375459018896
6,06113,2020-01-25,11637.841144325545
7,06113,2020-02-01,11125.519652813855
8,06113,2020-02-08,11622.848835412675
9,06113,2020-02-15,12536.26480929848
10,06113,2020-02-22,11506.773651904832
11,06113,2020-02-29,11353.705813003005
12,06113,2020-03-07,11103.194785805794
13,06113,2020-03-14,11003.184979480397
14,06113,2020-03-21,11940.557970550524
15,06113,2020-03-28,10550.781356830244
16,06113,2020-04-04,9375.473434879194
17,06113,2020-04-11,9727.725792940078
18,06113,2020-04-18,10195.609299395961
19,06113,2020-04-25,10184.010744950852
20,06113,2020-05-02,7622.080573565064
21,06113,2020-05-09,8245.824015599885
22,06113,2020-05-16,8341.468041037184
23,06113,2020-05-23,9381.883094372699
24,06113,2020-05-30,9047.42348405479
25,06113,2020-06-06,9691.90644239859
26,06113,2020-06-13,10688.526819559433
27,06113,2020-06-20,11149.764512503132
28,06113,2020-06-27,11234.161199249433
29,06113,2020-07-04,10990.730936330312
30,06113,2020-07-11,10889.702137352098
31,06113,2020-07-18,10611.999732464865
32,06113,2020-07-25,10824.614768315652
33,06113,2020-08-01,10645.910181773404
34,06113,2020-08-08,10810.962311300334
35,06113,2020-08-15,10945.415918268605
36,06113,2020-08-22,10737.173684429798
37,06113,2020-08-29,10610.848396250947
38,06113,2020-09-05,10584.145145529337
39,06113,2020-09-12,9906.514909721513
40,06113,2020-09-19,10449.107525459447
41,06113,2020-09-26,10534.263060615163
42,06113,2020-10-03,9890.052003499513
43,06113,2020-10-10,9883.046215437636
44,06113,2020-10-17,9843.423221487914
45,06113,2020-10-24,10044.933277043296
46,06113,2020-10-31,9957.971862700704
47,06113,2020-11-08,9625.558574449604
1,06115,2019-12-21,13200.934051985549
2,06115,2019-12-28,13440.634304856483
3,06115,2020-01-04,14085.481347707711
4,06115,2020-01-11,13935.106438278268
5,06115,2020-01-18,14250.230970323228
6,06115,2020-01-25,14122.402307135093
7,06115,2020-02-01,12984.170422596428
8,06115,2020-02-08,13221.22269882583
9,06115,2020-02-15,14126.873390999723
10,06115,2020-02-22,13624.048225740216
11,06115,2020-02-29,13714.377969533385
12,06115,2020-03-07,13532.406698944005
13,06115,2020-03-14,11171.543047732315
14,06115,2020-03-21,9213.29770070223
15,06115,2020-03-28,8978.685224630568
16,06115,2020-04-04,8430.634831349606
17,06115,2020-04-11,8842.973104444534
18,06115,2020-04-18,9579.493527650637
19,06115,2020-04-25,9770.485232135345
20,06115,2020-05-02,9859.175690236527
21,06115,2020-05-09,10571.303329495613
22,06115,2020-05-16,11062.725328923721
23,06115,2020-05-23,11556.242058358432
24,06115,2020-05-30,11698.379557651506
25,06115,2020-06-06,12106.291463714551
26,06115,2020-06-13,12167.360190771496
27,06115,2020-06-20,12573.088750536745
28,06115,2020-06-27,12364.1582994446
29,06115,2020-07-04,12518.888647127596
30,06115,2020-07-11,12047.087715039816
31,06115,2020-07-18,12524.981619527516
32,06115,2020-07-25,12528.2321074407
33,06115,2020-08-01,12560.213069878037
34,06115,2020-08-08,12079.254406678925
35,06115,2020-08-15,12105.481296110098
36,06115,2020-08-22,11756.421764716484
37,06115,2020-08-29,12332.175596900246
38,06115,2020-09-05,12040.99488323463
39,06115,2020-09-12,12127.17050388961
40,06115,2020-09-19,12133.201423565302
41,06115,2020-09-26,12618.49629197811
42,06115,2020-10-03,12284.772862390006
43,06115,2020-10-10,12332.225770807
44,06115,2020-10-17,12585.952996795557
45,06115,2020-10-24,12344.418926704408
46,06115,2020-10-31,12465.931233551442
47,06115,2020-11-08,12444.630462476354
